Name,Comp,RAh,RAm,RAs,DE-,DEd,DEm,DEs,Type,MaxSep,RAdeg,DEdeg,rpos,Author,Date,BibCode,Author2,Date2,BibCode2,RApdeg,DEpdeg,RAcdeg,DEcdeg,zsource,zdef,r_zsource,zmilli,f_zmilli,r_zmilli,zqsocdr3,f_zqsocdr3,zSHSRC,f_zSHSRC,r_zSHSRC,inFPR,GLens,CompId,nObsComp,RACodeg,e_RACodeg,DECodeg,e_DECodeg,GmagComp,e_GmagComp,f_GLens,f_CompId,inDR3,GaiaDR3,RAGdeg,e_RAGdeg,DEGdeg,e_DEGdeg,plx,e_plx,Rplx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,E(BP/RP),BP-RP,Gmagc,e_Gmagc,inAllWISE,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
COOLJ0542-2125,C,05,42,58.0560,-,21,25,57.000,Quad,25.971001,85.74190000000,-21.43250000000,Publication,Martinez,2023,2023ApJ...946...63M,,---,,85.74190000000,-21.43250000000,85.73986368553,-21.42822430553,1.8383,---,2023ApJ...946...63M,1.843,d,DESEDR,---,--,1.84284693,,EXTERNAL_DESI,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0544+4350,A,05,44,34.7006,+,43,50,19.037,Double,2.043000,86.14458584000,43.83862139460,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,86.14480000000,43.83860000000,86.14497642985,43.83858745520,3.1100,---,2023MNRAS.520.3305L,3.110,j,LEMON4,---,--,---,,,1,DR3Gaia054434.701+435019.04,1,40,1.50350654678,54.49697,0.76512828716,38.86229,19.5504,0.17757,0,0,1,196343055547397888,86.14458577185,0.3506,43.83862131466,0.2803,0.2027,0.3596,0.5637,0.305,0.171,0.378,0.253,0.262,19.497850,0.006133,20.021780,0.058616,18.756603,0.028050,1.281,1.265177,19.499384,0.006140,1,J054434.74+435018.9,15.168,14.408,10.509,8.304,0.044,0.057,0.098,0.275
J0544+4350,B,05,44,34.8881,+,43,50,18.793,Double,2.043000,86.14536701970,43.83855351580,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,86.14480000000,43.83860000000,86.14497642985,43.83858745520,3.1100,---,2023MNRAS.520.3305L,3.110,j,LEMON4,---,--,---,,,1,DR3Gaia054434.701+435019.04,2,35,1.50352002319,66.51765,0.76512705755,52.44619,19.9482,0.23418,0,0,1,196343059843703040,86.14536720393,0.6537,43.83855334825,0.5170,0.2606,0.5985,0.4353,0.540,0.091,0.682,0.532,0.470,19.982594,0.012032,20.354053,0.217778,19.229435,0.076898,1.357,1.124619,19.985275,0.012061,0,,---,---,---,---,---,---,---,---
PSJ0557-2959,B,05,57,35.4942,-,29,59,35.254,Double,0.809000,89.39789238870,-29.99312624270,Gaia_DR3,Dux,2024,2024A&A...682A..47D,,---,,89.39790000000,-29.99330000000,89.39790373105,-29.99323813100,2.0400,---,2024A&A...682A..47D,---,,,---,--,2.04855000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia055735.500-295936.06,1,27,1.56028756852,55.86618,-0.52347888721,62.96815,20.4219,0.21190,0,0,1,2903331719537518080,89.39789374995,2.1757,-29.99312588821,1.3846,---,---,---,---,---,---,---,---,20.560825,0.016480,---,---,---,---,---,---,20.560825,0.016480,1,J055735.50-295935.7,15.397,14.258,11.780,8.665,0.038,0.042,0.203,0.287
PSJ0557-2959,A,05,57,35.4996,-,29,59,36.060,Double,0.809000,89.39791507340,-29.99335001930,Gaia_DR3,Dux,2024,2024A&A...682A..47D,,---,,89.39790000000,-29.99330000000,89.39790373105,-29.99323813100,2.0400,---,2024A&A...682A..47D,---,,,2.048552,0,2.04855000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia055735.500-295936.06,2,51,1.56028800466,50.79405,-0.52348273025,56.66276,19.5276,0.28354,0,0,1,2903331715240526592,89.39791532907,0.2865,-29.99334994475,0.3082,-0.1682,0.3665,-0.4591,0.758,0.756,0.365,-0.053,0.403,19.504974,0.015779,19.444736,0.073400,18.669973,0.052644,1.675,0.774763,19.504974,0.015779,0,,---,---,---,---,---,---,---,---
DESJ0600-4649,B,06,00,29.8001,-,46,49,00.394,Double,2.280000,90.12416712580,-46.81677608720,Publication,Lemon,2020,2020MNRAS.494.3491L,,---,,90.12420000000,-46.81680000000,90.12462400605,-46.81682620165,2.2100,---,2020MNRAS.494.3491L,2.210,jG,LEMON3,---,--,2.21898000,,VizieR_J/A+A/683/A112/lqac6,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
DESJ0600-4649,A,06,00,30.0194,-,46,49,00.755,Double,2.280000,90.12508088630,-46.81687631610,Gaia_DR3,Lemon,2020,2020MNRAS.494.3491L,,---,,90.12420000000,-46.81680000000,90.12462400605,-46.81682620165,2.2100,---,2020MNRAS.494.3491L,2.210,jG,LEMON3,2.218981,0,2.21898000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia060030.019-464900.75,1,42,1.57297937950,54.72266,-0.81710864973,54.01273,19.3579,0.11743,0,0,1,5566802941656378496,90.12508096076,0.2154,-46.81687636124,0.2177,0.2248,0.2315,0.9708,0.309,-0.240,0.343,-0.195,0.287,19.291386,0.005033,19.573372,0.049624,18.792192,0.055322,1.226,0.781179,19.291386,0.005033,0,,---,---,---,---,---,---,---,---
DESJ0602-4335,A,06,02,16.0420,-,43,35,39.578,Double,1.828000,90.56684156599,-43.59432710723,Gaia_DR3,Dawes,2023,2023ApJS..269...61D,,---,,90.56700000000,-43.59450000000,90.56706781286,-43.59452111637,2.9200,---,2023ApJS..269...61D,---,,,---,--,---,,,1,DR3Gaia060216.151-433540.97,2,41,1.58068962796,63.37591,-0.76086456114,49.56503,19.6875,0.23740,0,0,1,5571267199383508096,90.56684156599,0.2381,-43.59432710723,0.2603,0.2380,0.2794,0.8520,0.863,0.800,0.331,0.323,0.316,19.631540,0.011993,19.357395,0.049808,18.402246,0.056717,2.239,0.955149,19.635095,0.012030,1,J060216.08-433540.1,14.889,14.222,11.566,9.247,0.029,0.037,0.134,0.465
DESJ0602-4335,B,06,02,16.1506,-,43,35,40.974,Double,1.828000,90.56729405974,-43.59471512551,Gaia_DR3,Dawes,2023,2023ApJS..269...61D,,---,,90.56700000000,-43.59450000000,90.56706781286,-43.59452111637,2.9200,---,2023ApJS..269...61D,---,,,---,--,---,,,1,DR3Gaia060216.151-433540.97,1,40,1.58069753968,75.18527,-0.76087133476,67.31826,19.8500,0.16850,0,0,1,5571264248740974080,90.56729405974,0.3194,-43.59471512551,0.3167,-0.4692,0.3365,-1.3942,0.298,0.280,0.491,0.103,0.396,19.816100,0.010690,19.982143,0.316440,18.630148,0.067609,1.877,1.351996,19.816756,0.010696,0,,---,---,---,---,---,---,---,---
GraLJ060710.8-215217,B,06,07,10.8340,-,21,52,18.082,Quad,1.561000,91.79514175530,-21.87168942680,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,91.79514151670,-21.87168843320,91.79536620620,-21.87168258123,1.3020,---,2021ApJ...921...42S / 2024MNRAS.535.1652K,1.302,jG,GraL4,---,--,---,,,1,DR3Gaia060710.903-215217.28,3,34,1.60212742950,52.26735,-0.38173322226,85.54850,20.6034,0.16406,0,0,1,2916884609103488896,91.79514147024,0.5507,-21.87168926247,2.4197,---,---,---,---,---,---,---,---,20.886482,0.013523,---,---,---,---,---,---,20.886482,0.013523,0,,---,---,---,---,---,---,---,---
GraLJ060710.8-215217,A,06,07,10.9033,-,21,52,17.282,Quad,1.561000,91.79543023190,-21.87146708590,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,91.79552784030,-21.87189357930,91.79536620620,-21.87168258123,1.3020,---,2021ApJ...921...42S / 2024MNRAS.535.1652K,1.302,jG,GraL4,---,--,---,,,1,DR3Gaia060710.903-215217.28,1,106,1.60213249715,40.92370,-0.38172911968,55.95272,19.3917,0.14323,0,0,1,2916884604802806656,91.79543023066,0.1109,-21.87146682294,0.2178,-0.1963,0.2682,-0.7320,0.663,-0.123,0.127,-0.652,0.267,19.345852,0.005192,19.098633,0.023835,18.256786,0.018458,2.058,0.841846,19.349641,0.005205,1,J060710.90-215217.7,13.890,12.982,10.825,8.354,0.028,0.027,0.105,0.292
GraLJ060710.8-215217,C,06,07,10.9264,-,21,52,18.808,Quad,1.561000,91.79552663140,-21.87189123100,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,91.79552784030,-21.87189357930,91.79536620620,-21.87168258123,1.3020,---,2021ApJ...921...42S / 2024MNRAS.535.1652K,1.302,jG,GraL4,---,--,---,,,1,DR3Gaia060710.903-215217.28,2,49,1.60213416545,68.69179,-0.38173671186,106.62841,20.6001,0.17527,0,1,1,2916884609097868672,91.79552616351,0.7012,-21.87189170816,1.1164,1.7775,1.2501,1.4219,5.102,-4.938,0.723,1.283,1.377,20.749088,0.013863,---,---,---,---,---,---,20.749088,0.013863,0,,---,---,---,---,---,---,---,---
GraLJ060841.4+422937,B,06,08,41.3688,+,42,29,36.743,Quad,1.258000,92.17237014370,42.49353984810,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,92.17237675230,42.49353389300,92.17255642515,42.49353722858,2.3450,---,2021ApJ...921...42S,2.345,pG,GraL4,---,--,---,,,1,DR3Gaia060841.368+422936.75,3,31,1.60871128863,55.17840,0.74165210544,54.93069,18.3846,0.10860,0,0,1,960989934524017792,92.17236867177,0.2870,42.49354121002,0.2516,-0.2228,0.3339,-0.6672,1.058,1.057,0.288,-0.024,0.237,18.327400,0.006369,18.388636,0.031958,17.152735,0.016071,1.927,1.235901,18.329202,0.006378,1,J060841.40+422936.7,13.634,12.325,8.706,6.691,0.025,0.025,0.025,0.088
GraLJ060841.4+422937,D,06,08,41.3813,+,42,29,36.364,Quad,1.258000,92.17242205750,42.49343452000,Gaia_FPR,Stern,2021,2021ApJ...921...42S,,---,,92.17242205750,42.49343452000,92.17255642515,42.49353722858,2.3450,---,2021ApJ...921...42S,2.345,pG,GraL4,---,--,---,,,1,DR3Gaia060841.368+422936.75,4,14,1.60871211427,60.22914,0.74165034710,49.54035,19.9498,0.21249,0,0,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
GraLJ060841.4+422937,C,06,08,41.4240,+,42,29,37.351,Quad,1.258000,92.17260009370,42.49370864230,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,92.17283804190,42.49346943830,92.17255642515,42.49353722858,2.3450,---,2021ApJ...921...42S,2.345,pG,GraL4,---,--,---,,,1,DR3Gaia060841.368+422936.75,1,28,1.60871528117,56.86179,0.74165511200,51.18351,19.9760,0.14543,0,0,1,960989934526696320,92.17259243063,2.1771,42.49371318120,1.8015,---,---,---,---,---,---,---,---,20.009178,0.009667,---,---,---,---,---,---,20.009178,0.009667,0,,---,---,---,---,---,---,---,---
GraLJ060841.4+422937,A,06,08,41.4800,+,42,29,36.477,Quad,1.258000,92.17283340570,42.49346590390,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,92.17283804190,42.49346943830,92.17255642515,42.49353722858,2.3450,---,2021ApJ...921...42S,2.345,pG,GraL4,---,--,---,,,1,DR3Gaia060841.368+422936.75,2,27,1.60871944098,61.75106,0.74165079861,52.51144,20.1493,0.15555,0,0,1,960989934525960320,92.17283303869,4.9847,42.49346616137,3.2463,---,---,---,---,---,---,---,---,20.148226,0.015317,---,---,---,---,---,---,20.148226,0.015317,0,,---,---,---,---,---,---,---,---
J0628-7448,A,06,28,55.0846,-,74,48,03.948,Double,2.614000,97.22951923580,-74.80109655910,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,97.22990000000,-74.80100000000,97.23071801515,-74.80091494085,2.6920,---,2023MNRAS.520.3305L,---,,,2.690319,0,2.69200000,,HEASARC_morx,1,DR3Gaia062855.085-744803.95,1,51,1.69697540814,47.31146,-1.30552543207,51.60054,18.0285,0.15100,0,0,1,5261791097486778624,97.22951921293,0.0770,-74.80109655304,0.0757,-0.0451,0.0786,-0.5739,0.133,-0.128,0.097,-0.037,0.097,17.919530,0.006594,18.141726,0.022255,17.511118,0.022441,1.204,0.630608,17.919530,0.006594,1,J062855.18-744803.6,14.279,13.451,10.290,7.673,0.026,0.026,0.043,0.090
J0628-7448,B,06,28,55.6600,-,74,48,02.640,Double,2.614000,97.23191679450,-74.80073332260,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,97.22990000000,-74.80100000000,97.23071801515,-74.80091494085,2.6920,---,2023MNRAS.520.3305L,---,,,---,--,2.69200000,,HEASARC_morx,1,DR3Gaia062855.085-744803.95,2,30,1.69701760355,76.98745,-1.30551916993,48.10841,20.4677,0.10987,0,0,1,5261791101782848256,97.23191745259,0.6379,-74.80073374473,0.5753,-0.3767,0.5709,-0.6598,1.543,0.785,0.955,1.329,0.829,20.535538,0.011970,20.761507,0.203637,19.962353,0.131382,1.303,0.799154,20.535538,0.011970,0,,---,---,---,---,---,---,---,---
J0630-1201,D,06,30,08.9687,-,12,01,18.256,Quad,2.979000,97.53736968000,-12.02173766000,HST,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53736968000,-12.02173766000,97.53777426262,-12.02206090068,3.3400,---,2018MNRAS.479.5060L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0630-1201,G2,06,30,08.9900,-,12,01,18.400,Quad,2.979000,97.53745833000,-12.02177777000,HST,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53745833000,-12.02177777000,97.53777426262,-12.02206090068,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0630-1201,E,06,30,09.0185,-,12,01,19.015,Quad,2.979000,97.53757708000,-12.02194861000,HST,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53757708000,-12.02194861000,97.53777426262,-12.02206090068,3.3400,---,2018MNRAS.479.5060L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0630-1201,G1,06,30,09.0362,-,12,01,19.270,Quad,2.979000,97.53765083000,-12.02201944000,HST,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53765083000,-12.02201944000,97.53777426262,-12.02206090068,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0630-1201,C,06,30,09.0837,-,12,01,20.711,Quad,2.979000,97.53784864832,-12.02241979884,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53784454000,-12.02241127000,97.53777426262,-12.02206090068,3.3400,---,2018MNRAS.479.5060L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3000185396723852416,97.53784864832,1.2154,-12.02241979884,1.6131,---,---,---,---,---,---,---,---,20.014467,0.008351,19.933592,0.163238,18.390495,0.090967,---,1.543097,20.014467,0.008351,0,,---,---,---,---,---,---,---,---
J0630-1201,A,06,30,09.1177,-,12,01,20.118,Quad,2.979000,97.53799024464,-12.02225493937,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53799222000,-12.02225461000,97.53777426262,-12.02206090068,3.3400,---,2018MNRAS.479.5060L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3000185396729743104,97.53799024464,0.7741,-12.02225493937,0.9900,-0.9542,0.9702,-0.9836,5.685,-3.802,1.149,4.227,1.406,19.947346,0.008743,19.667065,0.092089,18.257305,0.050138,---,1.409760,19.947353,0.008743,0,,---,---,---,---,---,---,---,---
J0630-1201,B,06,30,09.1406,-,12,01,18.997,Quad,2.979000,97.53808566016,-12.02194349521,Gaia_DR3,Lemon,2018,2018MNRAS.479.5060L,,---,,97.53808566000,-12.02194350000,97.53777426262,-12.02206090068,3.3400,---,2018MNRAS.479.5060L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3000185396723852544,97.53808566016,0.3970,-12.02194349521,0.4440,0.0348,0.5271,0.0661,0.261,0.249,0.469,0.079,0.536,19.884819,0.011651,19.777510,0.105514,18.257328,0.068519,---,1.520182,19.883453,0.011637,0,,---,---,---,---,---,---,---,---
B0631+519,A,06,35,12.3100,+,51,57,01.800,Double,1.138000,98.80129170000,51.95050000000,Publication,McKean,2004,2004MNRAS.350..167M,York,2005,2005PhDT.......113Y,98.80129170000,51.95050000000,98.80147400000,51.95038889000,---,0.6196,2004MNRAS.350..167M / 2005PhDT.......113Y,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J063512.32+515701.3,14.761,14.013,12.062,8.780,0.031,0.044,0.306,---
B0631+519,G1,06,35,12.3511,+,51,57,01.270,Double,1.138000,98.80146296000,51.95035278000,Publication,McKean,2004,2004MNRAS.350..167M,York,2005,2005PhDT.......113Y,98.80146296000,51.95035278000,98.80147400000,51.95038889000,---,0.6196,2004MNRAS.350..167M / 2005PhDT.......113Y,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
B0631+519,G2,06,35,12.3764,+,51,57,01.884,Double,1.138000,98.80156846000,51.95052322000,Publication,McKean,2004,2004MNRAS.350..167M,York,2005,2005PhDT.......113Y,98.80156846000,51.95052322000,98.80147400000,51.95038889000,---,0.0896,2004MNRAS.350..167M / 2005PhDT.......113Y,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
B0631+519,B,06,35,12.3975,+,51,57,01.000,Double,1.138000,98.80165630000,51.95027778000,Publication,McKean,2004,2004MNRAS.350..167M,York,2005,2005PhDT.......113Y,98.80165630000,51.95027778000,98.80147400000,51.95038889000,---,---,2004MNRAS.350..167M / 2005PhDT.......113Y,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J0635+6452,B,06,35,56.7224,+,64,52,18.977,Double,3.062000,98.98634338660,64.87193802590,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,98.98640000000,64.87150000000,98.98638216830,64.87151301645,1.8450,---,2023MNRAS.520.3305L,1.845,p+G,LEMON4,---,--,---,,,1,DR3Gaia063556.741+645215.92,2,13,1.72763785371,41.20578,1.13222863549,68.91309,20.7584,0.09729,0,0,1,1103603357222093696,98.98634888493,4.6522,64.87194041121,6.1373,---,---,---,---,---,---,---,---,21.226292,0.029048,20.573620,0.129569,19.046230,0.053183,4.458,1.527390,21.226292,0.029048,0,,---,---,---,---,---,---,---,---
J0635+6452,A,06,35,56.7410,+,64,52,15.917,Double,3.062000,98.98642095000,64.87108800700,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,98.98640000000,64.87150000000,98.98638216830,64.87151301645,1.8450,0.4270,2023MNRAS.520.3305L,1.845,p+G,LEMON4,---,--,---,,,1,DR3Gaia063556.741+645215.92,1,62,1.72763897026,43.63118,1.13221406017,48.40585,19.0433,0.12543,0,0,1,1103603357219723904,98.98642100808,0.1148,64.87108801585,0.1330,0.1524,0.2109,0.7226,0.088,-0.017,0.143,0.086,0.157,18.983038,0.005468,19.218964,0.030775,18.484362,0.023416,1.250,0.734602,18.983038,0.005468,0,,---,---,---,---,---,---,---,---
J0642+5617,B,06,42,36.6756,+,56,17,11.291,Double,0.883000,100.65281518551,56.28646974295,Gaia_DR3,He,2025,2025arXiv250903858H,,---,,100.65293800000,56.28642300000,100.65299049396,56.28639501768,1.9264,---,2025arXiv250903858H,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,994991438259398016,100.65281518551,9.1254,56.28646974295,9.3123,---,---,---,---,---,---,---,---,20.867868,0.017021,---,---,---,---,---,---,20.867868,0.017021,0,,---,---,---,---,---,---,---,---
J0642+5617,A,06,42,36.7598,+,56,17,10.753,Double,0.883000,100.65316580240,56.28632029241,Gaia_DR3,He,2025,2025arXiv250903858H,,---,,100.65293800000,56.28642300000,100.65299049396,56.28639501768,1.9264,---,2025arXiv250903858H,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,994991433964700672,100.65316580240,0.3657,56.28632029241,0.3509,1.1295,0.4496,2.5121,1.592,0.943,0.385,1.283,0.364,19.967026,0.007114,19.802883,0.064313,19.135296,0.060130,1.749,0.667587,19.970567,0.007133,0,,---,---,---,---,---,---,---,---
J0643+2725,B,06,43,42.1535,+,27,25,37.948,Double,2.441000,100.92563945360,27.42720764620,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,100.92590000000,27.42760000000,100.92579432800,27.42751759525,1.5620,---,2023MNRAS.520.3305L,1.562,gG,LEMON4,---,--,---,,,1,DR3Gaia064342.228+272540.18,3,23,1.76148469485,64.69276,0.47869498265,54.53798,19.9626,0.12718,0,0,1,3385786697275132288,100.92563938145,0.4815,27.42720750215,0.4317,-0.6804,0.5826,-1.1679,1.034,0.392,0.592,-0.957,0.501,19.834524,0.010570,19.603302,0.206220,18.216074,0.149870,2.766,1.387228,19.834790,0.010572,0,,---,---,---,---,---,---,---,---
J0643+2725,A,06,43,42.2278,+,27,25,40.179,Double,2.441000,100.92594920240,27.42782754430,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,100.92590000000,27.42760000000,100.92579432800,27.42751759525,1.5620,0.1850,2023MNRAS.520.3305L,1.562,gG,LEMON4,---,--,---,,,1,DR3Gaia064342.228+272540.18,1,23,1.76148995995,67.43945,0.47870583252,64.68444,19.6916,0.13109,0,0,1,3385786701564912384,100.92594927392,0.7297,27.42782743105,0.6421,0.1136,0.6689,0.1698,0.676,-0.049,0.757,0.674,0.640,19.695673,0.015875,18.880932,0.170460,17.418987,0.022392,4.963,1.461945,19.695052,0.015867,0,,---,---,---,---,---,---,---,---
GraLJ065904.1+162909,C,06,59,03.8262,+,16,29,07.828,Quad,5.249000,104.76594257161,16.48550786541,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,104.76594082000,16.48550688000,104.76689103037,16.48591006165,3.0830,---,2021ApJ...921...42S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3361094861571960704,104.76594257161,0.6241,16.48550786541,0.5683,0.9697,0.6418,1.5109,0.714,0.711,0.650,-0.062,0.580,19.966488,0.009827,20.444313,0.100921,19.495810,0.064944,---,0.948504,19.966488,0.009827,0,,---,---,---,---,---,---,---,---
GraLJ065904.1+162909,G,06,59,04.0254,+,16,29,09.024,Quad,5.249000,104.76677251000,16.48583993000,HST,Stern,2021,2021ApJ...921...42S,,---,,104.76677251000,16.48583993000,104.76689103037,16.48591006165,---,0.7660,2023MNRAS.518.1260S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
GraLJ065904.1+162909,D,06,59,04.0823,+,16,29,11.050,Quad,5.249000,104.76700951831,16.48640284400,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,104.76700860000,16.48640077000,104.76689103037,16.48591006165,3.0830,---,2021ApJ...921...42S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3361094865862486656,104.76700951831,10.6188,16.48640284400,4.3933,---,---,---,---,---,---,---,---,20.146595,0.014769,---,---,---,---,---,---,20.146595,0.014769,0,,---,---,---,---,---,---,---,---
GraLJ065904.1+162909,B,06,59,04.1505,+,16,29,08.163,Quad,5.249000,104.76729375375,16.48560071451,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,104.76729452000,16.48560049000,104.76689103037,16.48591006165,3.0830,0.7660,2021ApJ...921...42S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3361094865862487168,104.76729375375,0.4932,16.48560071451,0.4310,-0.2922,0.5305,-0.5507,0.748,0.724,0.567,-0.184,0.509,19.910759,0.008143,---,---,---,---,---,---,19.910759,0.008143,0,,---,---,---,---,---,---,---,---
GraLJ065904.1+162909,A,06,59,04.1564,+,16,29,10.064,Quad,5.249000,104.76731827779,16.48612882266,Gaia_DR3,Stern,2021,2021ApJ...921...42S,,---,,104.76731828000,16.48612882000,104.76689103037,16.48591006165,3.0830,---,2021ApJ...921...42S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,3361094861567546112,104.76731827779,0.1999,16.48612882266,0.1826,-0.2017,0.2300,-0.8768,0.177,-0.171,0.247,0.046,0.252,18.548035,0.007364,18.694590,0.043115,17.910410,0.034633,---,0.784180,18.548035,0.007364,0,,---,---,---,---,---,---,---,---
B0712+472,A,07,16,03.6330,+,47,08,50.120,Quad,1.273000,109.01513750000,47.14725555560,Publication,Fassnacht,1998,1998AJ....115..377F,,---,,109.01513750000,47.14725555560,109.01534375000,47.14722986110,1.3400,0.4100,2002A&ARv..10..263C,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J071603.68+470850.5,14.686,14.041,11.897,8.377,0.030,0.042,0.267,---
